*ItemCode,ItemName,Quantity,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate,InventoryAssetAccount,CostOfGoodsSoldAccount,Status,InventoryType
TIK471,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,67.60,311,No VAT,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,81.11,202,No VAT,,,Active,Untracked
TIK472,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,22.77,311,No VAT,Tikkurila Rostex Akva Metal Primer - Lt/Dk Grey,27.33,202,No VAT,,,Active,Untracked
TIK473,Tikkurila Temacoat RM40 - White 10ltr,,Tikkurila Temacoat RM40 - White 10L,147.51,311,No VAT,Tikkurila Temacoat RM40 - White 10L,177.02,202,No VAT,,,Active,Untracked
TIK474,Tikkurila Temacoat RM40 - White 3ltr,,Tikkurila Temacoat RM40 - White 3L,48.59,311,No VAT,Tikkurila Temacoat RM40 - White 3L,58.32,202,No VAT,,,Active,Untracked
TIK475,Tikkurila Temacoat RM40 - Group 1 Colours 10ltr,,Tikkurila Temacoat RM40 - Group 1 Colours 10L,155.82,311,No VAT,Tikkurila Temacoat RM40 - Group 1 Colours 10L,186.99,202,No VAT,,,Active,Untracked
TIK476,Tikkurila Temacoat RM40 - Group 1 Colours 3ltr,,Tikkurila Temacoat RM40 - Group 1 Colours 3L,51.08,311,No VAT,Tikkurila Temacoat RM40 - Group 1 Colours 3L,61.30,202,No VAT,,,Active,Untracked
TIK477,Tikkurila Temacoat RM40 - Group 2 Colours 10ltr,,Tikkurila Temacoat RM40 - Group 2 Colours 10L,172.87,311,No VAT,Tikkurila Temacoat RM40 - Group 2 Colours 10L,207.44,202,No VAT,,,Active,Untracked
TIK478,Tikkurila Temacoat RM40 - Group 2 Colours 3ltr,,Tikkurila Temacoat RM40 - Group 2 Colours 3L,56.18,311,No VAT,Tikkurila Temacoat RM40 - Group 2 Colours 3L,67.41,202,No VAT,,,Active,Untracked
TIK479,Tikkurila Temacoat RM40 - Group 3 Colours 10ltr,,Tikkurila Temacoat RM40 - Group 3 Colours 10L,208.10,311,No VAT,Tikkurila Temacoat RM40 - Group 3 Colours 10L,249.72,202,No VAT,,,Active,Untracked
TIK480,Tikkurila Temacoat RM40 - Group 3 Colours 3ltr,,Tikkurila Temacoat RM40 - Group 3 Colours 3L,66.76,311,No VAT,Tikkurila Temacoat RM40 - Group 3 Colours 3L,80.11,202,No VAT,,,Active,Untracked
TIK481,Tikkurila Temabond ST200 - Aluminium 5ltr,,Tikkurila Temabond ST200 - Aluminium 5L,64.75,311,No VAT,Tikkurila Temabond ST200 - Aluminium 5L,77.70,202,No VAT,,,Active,Untracked
TIK482,Tikkurila Metallista 2-in-1 - Colours 10ltr,,Tikkurila Metallista 2-in-1 - Colours 10L,207.39,311,No VAT,Tikkurila Metallista 2-in-1 - Colours 10L,248.86,202,No VAT,,,Active,Untracked
TIK483,Tikkurila Metallista 2-in-1 - Colours 3ltr,,Tikkurila Metallista 2-in-1 - Colours 3L,63.13,311,No VAT,Tikkurila Metallista 2-in-1 - Colours 3L,75.75,202,No VAT,,,Active,Untracked
TIK484,Tikkurila Metallista 2-in-1 - Colours 1ltr,,Tikkurila Metallista 2-in-1 - Colours 1L,21.46,311,No VAT,Tikkurila Metallista 2-in-1 - Colours 1L,25.75,202,No VAT,,,Active,Untracked
TIK485,Tikkurila Temalac FD20 - White 20ltr,,Tikkurila Temalac FD20 - White 20L,204.35,311,No VAT,Tikkurila Temalac FD20 - White 20L,245.22,202,No VAT,,,Active,Untracked
TIK486,Tikkurila Temalac FD20 - White 10ltr,,Tikkurila Temalac FD20 - White 10L,104.14,311,No VAT,Tikkurila Temalac FD20 - White 10L,124.97,202,No VAT,,,Active,Untracked
TIK487,Tikkurila Temalac FD20 - Group 1 Colours 20ltr,,Tikkurila Temalac FD20 - Group 1 Colours 20L,220.94,311,No VAT,Tikkurila Temalac FD20 - Group 1 Colours 20L,265.12,202,No VAT,,,Active,Untracked
TIK488,Tikkurila Temalac FD20 - Group 1 Colours 10ltr,,Tikkurila Temalac FD20 - Group 1 Colours 10L,126.75,311,No VAT,Tikkurila Temalac FD20 - Group 1 Colours 10L,152.09,202,No VAT,,,Active,Untracked
TIK489,Tikkurila Temalac FD20 - Group 2 Colours 20ltr,,Tikkurila Temalac FD20 - Group 2 Colours 20L,255.00,311,No VAT,Tikkurila Temalac FD20 - Group 2 Colours 20L,306.01,202,No VAT,,,Active,Untracked
TIK490,Tikkurila Temalac FD20 - Group 2 Colours 10ltr,,Tikkurila Temalac FD20 - Group 2 Colours 10L,143.79,311,No VAT,Tikkurila Temalac FD20 - Group 2 Colours 10L,172.55,202,No VAT,,,Active,Untracked
TIK491,Tikkurila Temalac FD20 - Group 3 Colours 20ltr,,Tikkurila Temalac FD20 - Group 3 Colours 20L,325.50,311,No VAT,Tikkurila Temalac FD20 - Group 3 Colours 20L,390.59,202,No VAT,,,Active,Untracked
TIK492,Tikkurila Temalac FD20 - Group 3 Colours 10ltr,,Tikkurila Temalac FD20 - Group 3 Colours 10L,179.04,311,No VAT,Tikkurila Temalac FD20 - Group 3 Colours 10L,214.84,202,No VAT,,,Active,Untracked
TIK493,Tikkurila Temalac FD50 - White 10ltr,,Tikkurila Temalac FD50 - White 10L,104.14,311,No VAT,Tikkurila Temalac FD50 - White 10L,124.97,202,No VAT,,,Active,Untracked
TIK494,Tikkurila Temalac FD50 - White 3ltr,,Tikkurila Temalac FD50 - White 3L,32.56,311,No VAT,Tikkurila Temalac FD50 - White 3L,39.07,202,No VAT,,,Active,Untracked
TIK495,Tikkurila Temalac FD50 - Group 1 Colours 10ltr,,Tikkurila Temalac FD50 - Group 1 Colours 10L,126.75,311,No VAT,Tikkurila Temalac FD50 - Group 1 Colours 10L,152.09,202,No VAT,,,Active,Untracked
TIK496,Tikkurila Temalac FD50 - Group 1 Colours 3ltr,,Tikkurila Temalac FD50 - Group 1 Colours 3L,39.50,311,No VAT,Tikkurila Temalac FD50 - Group 1 Colours 3L,47.39,202,No VAT,,,Active,Untracked
TIK497,Tikkurila Temalac FD50 - Group 2 Colours 10ltr,,Tikkurila Temalac FD50 - Group 2 Colours 10L,143.79,311,No VAT,Tikkurila Temalac FD50 - Group 2 Colours 10L,172.55,202,No VAT,,,Active,Untracked
TIK498,Tikkurila Temalac FD50 - Group 2 Colours 3ltr,,Tikkurila Temalac FD50 - Group 2 Colours 3L,44.60,311,No VAT,Tikkurila Temalac FD50 - Group 2 Colours 3L,53.52,202,No VAT,,,Active,Untracked
TIK499,Tikkurila Temalac FD50 - Group 3 Colours 10ltr,,Tikkurila Temalac FD50 - Group 3 Colours 10L,179.04,311,No VAT,Tikkurila Temalac FD50 - Group 3 Colours 10L,214.84,202,No VAT,,,Active,Untracked
TIK500,Tikkurila Temalac FD50 - Group 3 Colours 3ltr,,Tikkurila Temalac FD50 - Group 3 Colours 3L,55.18,311,No VAT,Tikkurila Temalac FD50 - Group 3 Colours 3L,66.21,202,No VAT,,,Active,Untracked
TIK501,Tikkurila Temalac FD80 - White 10ltr,,Tikkurila Temalac FD80 - White 10L,104.14,311,No VAT,Tikkurila Temalac FD80 - White 10L,124.97,202,No VAT,,,Active,Untracked
TIK502,Tikkurila Temalac FD80 - White 3ltr,,Tikkurila Temalac FD80 - White 3L,32.56,311,No VAT,Tikkurila Temalac FD80 - White 3L,39.07,202,No VAT,,,Active,Untracked
TIK503,Tikkurila Temalac FD80 - Group 1 Colours 10ltr,,Tikkurila Temalac FD80 - Group 1 Colours 10L,126.75,311,No VAT,Tikkurila Temalac FD80 - Group 1 Colours 10L,152.09,202,No VAT,,,Active,Untracked
TIK504,Tikkurila Temalac FD80 - Group 1 Colours 3ltr,,Tikkurila Temalac FD80 - Group 1 Colours 3L,39.50,311,No VAT,Tikkurila Temalac FD80 - Group 1 Colours 3L,47.39,202,No VAT,,,Active,Untracked
TIK505,Tikkurila Temalac FD80 - Group 2 Colours 10ltr,,Tikkurila Temalac FD80 - Group 2 Colours 10L,143.79,311,No VAT,Tikkurila Temalac FD80 - Group 2 Colours 10L,172.55,202,No VAT,,,Active,Untracked
TIK506,Tikkurila Temalac FD80 - Group 2 Colours 3ltr,,Tikkurila Temalac FD80 - Group 2 Colours 3L,44.60,311,No VAT,Tikkurila Temalac FD80 - Group 2 Colours 3L,53.52,202,No VAT,,,Active,Untracked
TIK507,Tikkurila Temalac FD80 - Group 3 Colours 10ltr,,Tikkurila Temalac FD80 - Group 3 Colours 10L,179.04,311,No VAT,Tikkurila Temalac FD80 - Group 3 Colours 10L,214.84,202,No VAT,,,Active,Untracked
TIK508,Tikkurila Temalac FD80 - Group 3 Colours 3ltr,,Tikkurila Temalac FD80 - Group 3 Colours 3L,55.18,311,No VAT,Tikkurila Temalac FD80 - Group 3 Colours 3L,66.21,202,No VAT,,,Active,Untracked
TIK509,Tikkurila Temalac ML90 - White 10ltr,,Tikkurila Temalac ML90 - White 10L,110.15,311,No VAT,Tikkurila Temalac ML90 - White 10L,132.17,202,No VAT,,,Active,Untracked
TIK510,Tikkurila Temalac ML90 - White 3ltr,,Tikkurila Temalac ML90 - White 3L,35.20,311,No VAT,Tikkurila Temalac ML90 - White 3L,42.23,202,No VAT,,,Active,Untracked
TIK511,Tikkurila Temalac ML90 - White 1ltr,,Tikkurila Temalac ML90 - White 1L,13.48,311,No VAT,Tikkurila Temalac ML90 - White 1L,16.18,202,No VAT,,,Active,Untracked
TIK512,Tikkurila Temalac ML90 - Group 1 Colours 10ltr,,Tikkurila Temalac ML90 - Group 1 Colours 10L,133.59,311,No VAT,Tikkurila Temalac ML90 - Group 1 Colours 10L,160.30,202,No VAT,,,Active,Untracked
TIK513,Tikkurila Temalac ML90 - Group 1 Colours 3ltr,,Tikkurila Temalac ML90 - Group 1 Colours 3L,42.55,311,No VAT,Tikkurila Temalac ML90 - Group 1 Colours 3L,51.06,202,No VAT,,,Active,Untracked
TIK514,Tikkurila Temalac ML90 - Group 1 Colours 1ltr,,Tikkurila Temalac ML90 - Group 1 Colours 1L,14.34,311,No VAT,Tikkurila Temalac ML90 - Group 1 Colours 1L,17.21,202,No VAT,,,Active,Untracked
TIK515,Tikkurila Temalac ML90 - Group 2 Colours 10ltr,,Tikkurila Temalac ML90 - Group 2 Colours 10L,150.60,311,No VAT,Tikkurila Temalac ML90 - Group 2 Colours 10L,180.72,202,No VAT,,,Active,Untracked
TIK516,Tikkurila Temalac ML90 - Group 2 Colours 3ltr,,Tikkurila Temalac ML90 - Group 2 Colours 3L,47.64,311,No VAT,Tikkurila Temalac ML90 - Group 2 Colours 3L,57.17,202,No VAT,,,Active,Untracked
TIK517,Tikkurila Temalac ML90 - Group 2 Colours 1ltr,,Tikkurila Temalac ML90 - Group 2 Colours 1L,16.03,311,No VAT,Tikkurila Temalac ML90 - Group 2 Colours 1L,19.25,202,No VAT,,,Active,Untracked
TIK518,Tikkurila Temalac ML90 - Group 3 Colours 10ltr,,Tikkurila Temalac ML90 - Group 3 Colours 10L,185.83,311,No VAT,Tikkurila Temalac ML90 - Group 3 Colours 10L,223.01,202,No VAT,,,Active,Untracked
TIK519,Tikkurila Temalac ML90 - Group 3 Colours 3ltr,,Tikkurila Temalac ML90 - Group 3 Colours 3L,58.21,311,No VAT,Tikkurila Temalac ML90 - Group 3 Colours 3L,69.87,202,No VAT,,,Active,Untracked
TIK520,Tikkurila Temalac ML90 - Group 3 Colours 1ltr,,Tikkurila Temalac ML90 - Group 3 Colours 1L,19.53,311,No VAT,Tikkurila Temalac ML90 - Group 3 Colours 1L,23.44,202,No VAT,,,Active,Untracked
TIK521,Tikkurila Temadur 10 - White 10ltr,,Tikkurila Temadur 10 - White 10L,129.79,311,No VAT,Tikkurila Temadur 10 - White 10L,155.75,202,No VAT,,,Active,Untracked
TIK522,Tikkurila Temadur 10 - Group 1 Colours 10ltr,,Tikkurila Temadur 10 - Group 1 Colours 10L,137.15,311,No VAT,Tikkurila Temadur 10 - Group 1 Colours 10L,164.59,202,No VAT,,,Active,Untracked
TIK523,Tikkurila Temadur 10 - Group 2 Colours 10ltr,,Tikkurila Temadur 10 - Group 2 Colours 10L,152.28,311,No VAT,Tikkurila Temadur 10 - Group 2 Colours 10L,182.74,202,No VAT,,,Active,Untracked
TIK524,Tikkurila Temadur 10 - Group 3 Colours 10ltr,,Tikkurila Temadur 10 - Group 3 Colours 10L,183.63,311,No VAT,Tikkurila Temadur 10 - Group 3 Colours 10L,220.36,202,No VAT,,,Active,Untracked
TIK525,Tikkurila Temadur 20/50/90 - White 10ltr,,Tikkurila Temadur 20/50/90 - White 10L,146.01,311,No VAT,Tikkurila Temadur 20/50/90 - White 10L,175.21,202,No VAT,,,Active,Untracked
TIK526,Tikkurila Temadur 20/50/90 - White 3ltr,,Tikkurila Temadur 20/50/90 - White 3L,48.04,311,No VAT,Tikkurila Temadur 20/50/90 - White 3L,57.65,202,No VAT,,,Active,Untracked
TIK527,Tikkurila Temadur 20/50/90 - Group 1 Colours 10,,Tikkurila Temadur 20/50/90 - Group 1 Colours 10,154.31,311,No VAT,Tikkurila Temadur 20/50/90 - Group 1 Colours 10,185.18,202,No VAT,,,Active,Untracked
TIK528,Tikkurila Temadur 20/50/90 - Group 1 Colours 3ltr,,Tikkurila Temadur 20/50/90 - Group 1 Colours 3L,50.56,311,No VAT,Tikkurila Temadur 20/50/90 - Group 1 Colours 3L,60.67,202,No VAT,,,Active,Untracked
TIK529,Tikkurila Temadur 20/50/90 - Group 2 Colours 10,,Tikkurila Temadur 20/50/90 - Group 2 Colours 10,171.33,311,No VAT,Tikkurila Temadur 20/50/90 - Group 2 Colours 10,205.59,202,No VAT,,,Active,Untracked
TIK530,Tikkurila Temadur 20/50/90 - Group 2 Colours 3ltr,,Tikkurila Temadur 20/50/90 - Group 2 Colours 3L,55.65,311,No VAT,Tikkurila Temadur 20/50/90 - Group 2 Colours 3L,66.78,202,No VAT,,,Active,Untracked
TIK531,Tikkurila Temadur 20/50/90 - Group 3 Colours 10,,Tikkurila Temadur 20/50/90 - Group 3 Colours 10,206.57,311,No VAT,Tikkurila Temadur 20/50/90 - Group 3 Colours 10,247.88,202,No VAT,,,Active,Untracked
TIK532,Tikkurila Temadur 20/50/90 - Group 3 Colours 3ltr,,Tikkurila Temadur 20/50/90 - Group 3 Colours 3L,66.26,311,No VAT,Tikkurila Temadur 20/50/90 - Group 3 Colours 3L,79.51,202,No VAT,,,Active,Untracked
TIK533,Tikkurila Grafotherm - White/Grey 20ltr,,Tikkurila Grafotherm - White/Grey 20L,196.06,311,No VAT,Tikkurila Grafotherm - White/Grey 20L,235.27,202,No VAT,,,Active,Untracked
TIK534,Tikkurila Liitu Blackboard Paint - Black 1ltr,,Tikkurila Liitu Blackboard Paint - Black 1L,26.00,311,No VAT,Tikkurila Liitu Blackboard Paint - Black 1L,31.21,202,No VAT,,,Active,Untracked
TIK535,Tikkurila Patio Paving Stain - Colours 10ltr,,Tikkurila Patio Paving Stain - Colours 10L,97.66,311,No VAT,Tikkurila Patio Paving Stain - Colours 10L,117.19,202,No VAT,,,Active,Untracked
TIK536,Tikkurila Patio Paving Stain - Colours 3ltr,,Tikkurila Patio Paving Stain - Colours 3L,35.74,311,No VAT,Tikkurila Patio Paving Stain - Colours 3L,42.89,202,No VAT,,,Active,Untracked
TIK537,Tikkurila Patio Paving Stain - Colours 1ltr,,Tikkurila Patio Paving Stain - Colours 1L,12.16,311,No VAT,Tikkurila Patio Paving Stain - Colours 1L,14.58,202,No VAT,,,Active,Untracked
TIK538,Tikkurila Multi Stop - White 10ltr,,Tikkurila Multi Stop - White 10L,187.94,311,No VAT,Tikkurila Multi Stop - White 10L,225.54,202,No VAT,,,Active,Untracked
TIK539,Tikkurila Multi Stop - White 3ltr,,Tikkurila Multi Stop - White 3L,60.62,311,No VAT,Tikkurila Multi Stop - White 3L,72.74,202,No VAT,,,Active,Untracked
TIK540,Tikkurila Multi Stop - White 1ltr,,Tikkurila Multi Stop - White 1L,21.65,311,No VAT,Tikkurila Multi Stop - White 1L,25.98,202,No VAT,,,Active,Untracked
TIK541,Tikkurila Akrostop - White 10ltr,,Tikkurila Akrostop - White 10L,167.79,311,No VAT,Tikkurila Akrostop - White 10L,201.36,202,No VAT,,,Active,Untracked
TIK542,Tikkurila Akrostop - White 3ltr,,Tikkurila Akrostop - White 3L,52.91,311,No VAT,Tikkurila Akrostop - White 3L,63.48,202,No VAT,,,Active,Untracked
TIK543,Tikkurila Akrostop - White 1ltr,,Tikkurila Akrostop - White 1L,20.22,311,No VAT,Tikkurila Akrostop - White 1L,24.27,202,No VAT,,,Active,Untracked
TIK544,Tikkurila Luja Universal Primer - White 10ltr,,Tikkurila Luja Universal Primer - White 10L,119.94,311,No VAT,Tikkurila Luja Universal Primer - White 10L,143.92,202,No VAT,,,Active,Untracked
TIK545,Tikkurila Luja Universal Primer - White 3ltr,,Tikkurila Luja Universal Primer - White 3L,37.58,311,No VAT,Tikkurila Luja Universal Primer - White 3L,45.10,202,No VAT,,,Active,Untracked
TIK546,Tikkurila Luja Universal Primer - White 1ltr,,Tikkurila Luja Universal Primer - White 1L,13.37,311,No VAT,Tikkurila Luja Universal Primer - White 1L,16.03,202,No VAT,,,Active,Untracked
TIK547,Tikkurila Luja Universal Primer - Pastels 10ltr,,Tikkurila Luja Universal Primer - Pastels 10L,149.94,311,No VAT,Tikkurila Luja Universal Primer - Pastels 10L,179.93,202,No VAT,,,Active,Untracked
TIK548,Tikkurila Luja Universal Primer - Pastels 3ltr,,Tikkurila Luja Universal Primer - Pastels 3L,46.97,311,No VAT,Tikkurila Luja Universal Primer - Pastels 3L,56.36,202,No VAT,,,Active,Untracked
TIK549,Tikkurila Luja Universal Primer - Pastels 1ltr,,Tikkurila Luja Universal Primer - Pastels 1L,16.67,311,No VAT,Tikkurila Luja Universal Primer - Pastels 1L,20.00,202,No VAT,,,Active,Untracked
TIK550,Tikkurila Solid WB-L Primer - Colours 20ltr,,Tikkurila Solid WB-L Primer - Colours 20L,176.72,311,No VAT,Tikkurila Solid WB-L Primer - Colours 20L,212.06,202,No VAT,,,Active,Untracked
TIK551,Tikkurila Solid WB-L Primer - Colours 5ltr,,Tikkurila Solid WB-L Primer - Colours 5L,45.62,311,No VAT,Tikkurila Solid WB-L Primer - Colours 5L,54.75,202,No VAT,,,Active,Untracked
TIK552,Tikkurila Solid WB-L - Colours 20ltr,,Tikkurila Solid WB-L - Colours 20L,378.91,311,No VAT,Tikkurila Solid WB-L - Colours 20L,454.69,202,No VAT,,,Active,Untracked
TIK553,Tikkurila Solid WB-L - Colours 10ltr,,Tikkurila Solid WB-L - Colours 10L,193.42,311,No VAT,Tikkurila Solid WB-L - Colours 10L,232.10,202,No VAT,,,Active,Untracked
TIK554,Tikkurila Solid WB-L - Colours 3ltr,,Tikkurila Solid WB-L - Colours 3L,62.32,311,No VAT,Tikkurila Solid WB-L - Colours 3L,74.77,202,No VAT,,,Active,Untracked
TIK555,Tikkurila Solid EP-M - Colours 10ltr,,Tikkurila Solid EP-M - Colours 10L,313.59,311,No VAT,Tikkurila Solid EP-M - Colours 10L,376.31,202,No VAT,,,Active,Untracked
TIK556,Tikkurila Solid EP-M - Colours 3ltr,,Tikkurila Solid EP-M - Colours 3L,132.56,311,No VAT,Tikkurila Solid EP-M - Colours 3L,159.06,202,No VAT,,,Active,Untracked
TIK557,Tikkurila Solid EP-H - Colours 10ltr,,Tikkurila Solid EP-H - Colours 10L,277.86,311,No VAT,Tikkurila Solid EP-H - Colours 10L,333.43,202,No VAT,,,Active,Untracked
TIK558,Tikkurila Solid EP-H - Colours 3ltr,,Tikkurila Solid EP-H - Colours 3L,87.79,311,No VAT,Tikkurila Solid EP-H - Colours 3L,105.34,202,No VAT,,,Active,Untracked
TIK559,Tikkurila Solid Laq - Colours 10ltr,,Tikkurila Solid Laq - Colours 10L,240.35,311,No VAT,Tikkurila Solid Laq - Colours 10L,288.41,202,No VAT,,,Active,Untracked
TIK560,Tikkurila Solid Laq - Colours 3ltr,,Tikkurila Solid Laq - Colours 3L,74.32,311,No VAT,Tikkurila Solid Laq - Colours 3L,89.18,202,No VAT,,,Active,Untracked
TIK561,Tikkurila Betolux - Colours 10ltr,,Tikkurila Betolux - Colours 10L,158.19,311,No VAT,Tikkurila Betolux - Colours 10L,189.83,202,No VAT,,,Active,Untracked
TIK562,Tikkurila Betolux - Colours 3ltr,,Tikkurila Betolux - Colours 3L,48.81,311,No VAT,Tikkurila Betolux - Colours 3L,58.59,202,No VAT,,,Active,Untracked
TIK563,Tikkurila Betolux Akva - Colours 10ltr,,Tikkurila Betolux Akva - Colours 10L,193.42,311,No VAT,Tikkurila Betolux Akva - Colours 10L,232.10,202,No VAT,,,Active,Untracked
TIK564,Tikkurila Betolux Akva - Colours 3ltr,,Tikkurila Betolux Akva - Colours 3L,62.32,311,No VAT,Tikkurila Betolux Akva - Colours 3L,74.77,202,No VAT,,,Active,Untracked
TIK565,Tikkurila Betolux Akva - Colours 1ltr,,Tikkurila Betolux Akva - Colours 1L,21.15,311,No VAT,Tikkurila Betolux Akva - Colours 1L,25.37,202,No VAT,,,Active,Untracked
TIK566,Tikkurila Pontti Floor Paint 30/60 - Colours 10ltr,,Tikkurila Pontti Floor Paint 30/60 - Colours 10L,134.02,311,No VAT,Tikkurila Pontti Floor Paint 30/60 - Colours 10L,160.82,202,No VAT,,,Active,Untracked
TIK567,Tikkurila Pontti Floor Paint 30/60 - Colours 3ltr,,Tikkurila Pontti Floor Paint 30/60 - Colours 3L,42.26,311,No VAT,Tikkurila Pontti Floor Paint 30/60 - Colours 3L,50.73,202,No VAT,,,Active,Untracked
TIK568,Tikkurila Pontti Floor Paint 30/60 - Colours 1ltr,,Tikkurila Pontti Floor Paint 30/60 - Colours 1L,15.18,311,No VAT,Tikkurila Pontti Floor Paint 30/60 - Colours 1L,18.23,202,No VAT,,,Active,Untracked
TIK569,Tikkurila Pontti Floor Lacquer - Colours 10ltr,,Tikkurila Pontti Floor Lacquer - Colours 10L,171.13,311,No VAT,Tikkurila Pontti Floor Lacquer - Colours 10L,205.36,202,No VAT,,,Active,Untracked
TIK570,Tikkurila Pontti Floor Lacquer - Colours 3ltr,,Tikkurila Pontti Floor Lacquer - Colours 3L,57.87,311,No VAT,Tikkurila Pontti Floor Lacquer - Colours 3L,69.44,202,No VAT,,,Active,Untracked
TIK571,Tikkurila Pontti Floor Lacquer - Colours 1ltr,,Tikkurila Pontti Floor Lacquer - Colours 1L,27.30,311,No VAT,Tikkurila Pontti Floor Lacquer - Colours 1L,32.76,202,No VAT,,,Active,Untracked
TIK572,Tikkurila Pontti Floor Oil - Clear 3ltr,,Tikkurila Pontti Floor Oil - Clear 3L,63.46,311,No VAT,Tikkurila Pontti Floor Oil - Clear 3L,76.16,202,No VAT,,,Active,Untracked
TIK573,Tikkurila Pontti Floor Oil - Clear 1ltr,,Tikkurila Pontti Floor Oil - Clear 1L,25.83,311,No VAT,Tikkurila Pontti Floor Oil - Clear 1L,31.00,202,No VAT,,,Active,Untracked
TIK574,Tikkurila Fontefloor EP100 - Colours 10ltr,,Tikkurila Fontefloor EP100 - Colours 10L,218.31,311,No VAT,Tikkurila Fontefloor EP100 - Colours 10L,261.96,202,No VAT,,,Active,Untracked
TIK575,Tikkurila Fontefloor EP100 - Colours 3ltr,,Tikkurila Fontefloor EP100 - Colours 3L,78.31,311,No VAT,Tikkurila Fontefloor EP100 - Colours 3L,93.98,202,No VAT,,,Active,Untracked
TIK576,Tikkurila Fontefloor EP3000 - Colours 10ltr,,Tikkurila Fontefloor EP3000 - Colours 10L,175.18,311,No VAT,Tikkurila Fontefloor EP3000 - Colours 10L,210.22,202,No VAT,,,Active,Untracked
TIK577,Tikkurila Temafloor 400 - Clear 20ltr,,Tikkurila Temafloor 400 - Clear 20L,322.82,311,No VAT,Tikkurila Temafloor 400 - Clear 20L,387.40,202,No VAT,,,Active,Untracked
TIK578,Tikkurila Temafloor 400 - Clear 10ltr,,Tikkurila Temafloor 400 - Clear 10L,140.73,311,No VAT,Tikkurila Temafloor 400 - Clear 10L,168.88,202,No VAT,,,Active,Untracked
TIK579,Tikkurila Temafloor P300 - White 5ltr,,Tikkurila Temafloor P300 - White 5L,98.11,311,No VAT,Tikkurila Temafloor P300 - White 5L,117.74,202,No VAT,,,Active,Untracked
TIK580,Tikkurila Temafloor P300 - Group 1 Colours 5ltr,,Tikkurila Temafloor P300 - Group 1 Colours 5L,103.26,311,No VAT,Tikkurila Temafloor P300 - Group 1 Colours 5L,123.92,202,No VAT,,,Active,Untracked
TIK581,Tikkurila Temafloor P300 - Group 2 Colours 5ltr,,Tikkurila Temafloor P300 - Group 2 Colours 5L,113.93,311,No VAT,Tikkurila Temafloor P300 - Group 2 Colours 5L,136.71,202,No VAT,,,Active,Untracked
TIK582,Tikkurila Temafloor P300 - Group 3 Colours 5ltr,,Tikkurila Temafloor P300 - Group 3 Colours 5L,135.94,311,No VAT,Tikkurila Temafloor P300 - Group 3 Colours 5L,163.14,202,No VAT,,,Active,Untracked
TIK583,Tikkurila Road Marking Paint - White 10ltr,,Tikkurila Road Marking Paint - White 10L,122.56,311,No VAT,Tikkurila Road Marking Paint - White 10L,147.06,202,No VAT,,,Active,Untracked
TIK584,Tikkurila Road Marking Paint - White 1ltr,,Tikkurila Road Marking Paint - White 1L,13.37,311,No VAT,Tikkurila Road Marking Paint - White 1L,16.03,202,No VAT,,,Active,Untracked
TIK585,Tikkurila Road Marking Paint - Yellow 10ltr,,Tikkurila Road Marking Paint - Yellow 10L,128.68,311,No VAT,Tikkurila Road Marking Paint - Yellow 10L,154.41,202,No VAT,,,Active,Untracked
TIK586,Tikkurila Road Marking Paint - Yellow 1ltr,,Tikkurila Road Marking Paint - Yellow 1L,16.50,311,No VAT,Tikkurila Road Marking Paint - Yellow 1L,19.79,202,No VAT,,,Active,Untracked
TIK587,Tikkurila Presto LG - White 20ltr,,Tikkurila Presto LG - White 20L,51.08,311,No VAT,Tikkurila Presto LG - White 20L,61.30,202,No VAT,,,Active,Untracked
TIK588,Tikkurila Presto LG - White 10ltr,,Tikkurila Presto LG - White 10L,19.18,311,No VAT,Tikkurila Presto LG - White 10L,23.03,202,No VAT,,,Active,Untracked
